Frequency (Hz)	Level (dB)
119.778442	-55.097084
120.451355	-60.153591
121.124268	-62.343895
121.797180	-62.472275
122.470093	-63.249680
123.143005	-55.070351
123.815918	-61.151569
124.488831	-64.846764
125.161743	-64.911095
125.834656	-65.125793
126.507568	-65.042137
127.180481	-64.834785
127.853394	-65.288338
128.526306	-65.717232
129.199219	-65.431511
129.872131	-65.195808
130.545044	-66.516457
131.217957	-66.580002
131.890869	-68.157974
132.563782	-67.193855
133.236694	-66.938477
133.909607	-68.533394
134.582520	-70.934395
135.255432	-69.241669
135.928345	-69.685371
136.601257	-69.765114
137.274170	-69.789886
137.947083	-70.444412
138.619995	-71.178795
139.292908	-71.833427
139.965820	-71.583908
140.638733	-71.033783
141.311646	-72.896881
141.984558	-73.225502
142.657471	-72.037575
143.330383	-73.572693
144.003296	-73.535133
144.676208	-74.459732
145.349121	-73.914711
146.022034	-74.400253
146.694946	-73.617630
147.367859	-74.729790
148.040771	-75.212883
148.713684	-74.479683
149.386597	-74.828659
150.059509	-75.234375
150.732422	-74.877769
151.405334	-75.459816
152.078247	-74.674736
152.751160	-75.233887
153.424072	-76.987335
154.096985	-76.525421
154.769897	-77.350998
155.442810	-76.891563
156.115723	-77.315056
156.788635	-77.989182
157.461548	-77.404877
158.134460	-77.393867
158.807373	-76.985687
159.480286	-77.863434
160.153198	-77.831726
160.826111	-77.435776
161.499023	-78.545822
162.171936	-78.402077
162.844849	-78.649101
163.517761	-77.807869
164.190674	-77.956322
164.863586	-77.746284
165.536499	-79.908470
166.209412	-78.111748
166.882324	-79.365379
167.555237	-79.036842
168.228149	-78.422775
168.901062	-77.295334
169.573975	-78.730011
170.246887	-79.714821
170.919800	-78.496170
171.592712	-80.035522
172.265625	-77.642372
172.938538	-79.540619
173.611450	-80.549873
174.284363	-79.682877
174.957275	-81.362122
175.630188	-80.264793
176.303101	-79.966171
176.976013	-79.984627
177.648926	-79.587082
178.321838	-78.775719
178.994751	-79.119713
179.667664	-78.439232
180.340576	-80.011940
181.013489	-80.424927
181.686401	-80.118523
182.359314	-80.904549
183.032227	-79.639702
183.705139	-81.377380
184.378052	-77.824692
185.050964	-79.715294
185.723877	-79.357849
186.396790	-80.218452
187.069702	-78.890953
187.742615	-80.326744
188.415527	-81.497231
189.088440	-79.710251
189.761353	-80.752800
190.434265	-79.865150
191.107178	-79.586716
191.780090	-82.230103
192.453003	-79.722412
193.125916	-79.292488
193.798828	-79.455956
194.471741	-80.781090
195.144653	-79.475822
195.817566	-78.900887
196.490479	-79.912231
197.163391	-79.689064
197.836304	-81.086639
198.509216	-79.904007
199.182129	-79.605057
199.855042	-78.925621
200.527954	-80.927979
201.200867	-79.272636
201.873779	-78.883125
202.546692	-79.470085
203.219604	-79.071297
203.892517	-79.157639
204.565430	-78.425552
205.238342	-78.115936
205.911255	-78.141327
206.584167	-78.821007
207.257080	-79.812347
207.929993	-80.715599
208.602905	-80.530258
209.275818	-78.760643
209.948730	-79.886505
210.621643	-79.031410
211.294556	-80.784462
211.967468	-78.094582
212.640381	-79.017097
213.313293	-78.475525
213.986206	-78.512169
214.659119	-78.264809
215.332031	-78.066437
216.004944	-79.670090
216.677856	-79.303604
217.350769	-78.226013
218.023682	-79.105530
218.696594	-77.924606
219.369507	-77.887238
220.042419	-78.473412
220.715332	-76.776054
221.388245	-77.019753
222.061157	-78.829559
222.734070	-78.239960
223.406982	-76.645813
224.079895	-75.314362
224.752808	-77.490784
225.425720	-77.802444
226.098633	-75.891090
226.771545	-77.083885
227.444458	-77.180153
228.117371	-77.331795
228.790283	-75.615044
229.463196	-75.054352
230.136108	-74.625099
230.809021	-75.847771
231.481934	-75.401375
232.154846	-75.297592
232.827759	-75.743881
233.500671	-75.692253
234.173584	-74.955711
234.846497	-74.163200
235.519409	-74.520874
236.192322	-74.878021
236.865234	-75.363953
237.538147	-72.925362
238.211060	-73.867615
238.883972	-73.782402
239.556885	-75.488777
240.229797	-72.165741
240.902710	-73.171883
241.575623	-72.306862
242.248535	-73.733467
242.921448	-73.246315
243.594360	-70.925789
244.267273	-71.808090
244.940186	-71.675331
245.613098	-70.090378
246.286011	-70.248047
246.958923	-70.035904
247.631836	-70.408508
248.304749	-68.340408
248.977661	-69.738457
249.650574	-69.927399
250.323486	-70.189438
250.996399	-70.064423
251.669312	-68.595917
252.342224	-68.723404
253.015137	-68.464386
253.688049	-67.409859
254.360962	-66.855835
255.033875	-67.284904
255.706787	-66.399597
256.379700	-67.563675
257.052612	-67.614685
257.725525	-69.514900
258.398438	-69.391090
259.071350	-66.304504
259.744263	-68.212021
260.417175	-68.263321
261.090088	-69.146820
261.763000	-66.483795
262.435913	-68.699440
263.108826	-68.108261
263.781738	-69.985641
264.454651	-68.920868
265.127563	-68.125397
265.800476	-69.455338
266.473389	-70.225471
267.146301	-69.925758
267.819214	-69.721207
268.492126	-69.236145
269.165039	-69.591209
269.837952	-70.873611
270.510864	-72.947281
271.183777	-73.053864
271.856689	-72.387032
272.529602	-73.568748
273.202515	-72.787537
273.875427	-73.204742
274.548340	-73.165787
275.221252	-73.169998
275.894165	-73.123207
276.567078	-73.308105
277.239990	-73.285133
277.912903	-73.999931
278.585815	-72.915634
279.258728	-72.903458
279.931641	-75.405365
280.604553	-75.014359
281.277466	-73.629288
281.950378	-74.641518
282.623291	-76.233505
283.296204	-74.482872
283.969116	-75.457817
284.642029	-75.102211
285.314941	-74.819435
285.987854	-77.460426
286.660767	-75.861702
287.333679	-75.383400
288.006592	-77.182693
288.679504	-78.090729
289.352417	-75.945465
290.025330	-76.941338
290.698242	-76.366173
291.371155	-76.587448
292.044067	-77.095047
292.716980	-76.287460
293.389893	-77.455574
294.062805	-74.834877
294.735718	-76.618973
295.408630	-77.760345
296.081543	-77.588440
296.754456	-76.840996
297.427368	-78.662346
298.100281	-76.698853
298.773193	-77.224625
299.446106	-75.700424
300.119019	-77.793762
300.791931	-77.583611
301.464844	-78.084061
302.137756	-78.559448
302.810669	-77.726784
303.483582	-77.203468
304.156494	-76.851921
304.829407	-77.163895
305.502319	-79.220108
306.175232	-78.143707
306.848145	-78.274231
307.521057	-77.647598
308.193970	-76.547180
308.866882	-78.419914
309.539795	-76.943291
310.212708	-78.006470
310.885620	-78.129471
311.558533	-78.077309
312.231445	-78.070602
312.904358	-79.019554
313.577271	-77.399216
314.250183	-79.125214
314.923096	-78.488998
315.596008	-78.563339
316.268921	-77.800133
316.941833	-79.385422
317.614746	-78.311790
318.287659	-78.164879
318.960571	-78.525932
319.633484	-77.782410
320.306396	-78.443291
320.979309	-77.611458
321.652222	-77.637947
322.325134	-77.765297
322.998047	-77.544250
323.670959	-78.754486
324.343872	-79.089569
325.016785	-78.778282
325.689697	-79.089844
326.362610	-79.185120
327.035522	-78.526680
327.708435	-79.773376
328.381348	-80.340157
329.054260	-78.973900
329.727173	-79.569832
330.400085	-78.851471
331.072998	-77.864571
331.745911	-78.121399
332.418823	-77.376785
333.091736	-79.435707
333.764648	-77.871529
334.437561	-77.350136
335.110474	-80.195831
335.783386	-76.945724
336.456299	-77.352829
337.129211	-76.566780
337.802124	-76.568901
338.475037	-77.774582
339.147949	-77.686531
339.820862	-77.351036
340.493774	-77.715836
341.166687	-77.709480
341.839600	-79.178535
342.512512	-76.077118
343.185425	-76.748985
343.858337	-78.413216
344.531250	-75.850952
345.204163	-77.009285
345.877075	-77.261597
346.549988	-76.001457
347.222900	-75.867081
347.895813	-77.191658
348.568726	-75.442314
349.241638	-74.239281
349.914551	-75.332581
350.587463	-77.029900
351.260376	-74.384323
351.933289	-73.331970
352.606201	-73.690712
353.279114	-74.594429
353.952026	-75.574059
354.624939	-74.853279
355.297852	-73.963501
355.970764	-73.670135
356.643677	-74.396622
357.316589	-73.507515
357.989502	-74.285370
358.662415	-74.194237
359.335327	-73.290390
360.008240	-72.188728
360.681152	-72.904510
361.354065	-73.446846
362.026978	-71.977104
362.699890	-71.801994
363.372803	-71.605576
364.045715	-72.503769
364.718628	-72.003448
365.391541	-71.149452
366.064453	-70.382195
366.737366	-70.344055
367.410278	-70.733192
368.083191	-69.572090
368.756104	-69.718842
369.429016	-69.303688
370.101929	-67.635727
370.774841	-68.840729
371.447754	-69.083054
372.120667	-68.276268
372.793579	-68.073425
373.466492	-67.717834
374.139404	-67.604515
374.812317	-66.113678
375.485229	-66.762794
376.158142	-67.650879
376.831055	-66.806274
377.503967	-66.487228
378.176880	-65.522804
378.849792	-66.657455
379.522705	-65.733284
380.195618	-64.418793
380.868530	-65.319489
381.541443	-64.936790
382.214355	-65.635948
382.887268	-66.303963
383.560181	-66.991493
384.233093	-65.955666
384.906006	-69.094582
385.578918	-67.826584
386.251831	-68.723007
386.924744	-68.542633
387.597656	-68.437851
388.270569	-69.122025
388.943481	-68.169151
389.616394	-70.111664
390.289307	-69.178940
390.962219	-70.289291
391.635132	-71.193634
392.308044	-70.035538
392.980957	-70.532600
393.653870	-71.212090
394.326782	-70.276077
394.999695	-72.284203
395.672607	-70.740837
396.345520	-71.972763
397.018433	-70.429741
397.691345	-71.413536
398.364258	-70.957664
399.037170	-72.188797
399.710083	-72.661507
400.382996	-71.535187
401.055908	-71.237938
401.728821	-71.761421
402.401733	-71.956604
403.074646	-71.633148
403.747559	-72.350067
404.420471	-72.146614
405.093384	-72.499367
405.766296	-72.364098
406.439209	-72.649651
407.112122	-72.524300
407.785034	-73.072563
408.457947	-73.212067
409.130859	-72.728493
409.803772	-72.792725
410.476685	-74.736961
411.149597	-73.094360
411.822510	-72.787941
412.495422	-73.315735
413.168335	-73.610512
413.841248	-74.919685
414.514160	-74.871964
415.187073	-75.145226
415.859985	-74.074150
416.532898	-73.809555
417.205811	-73.062668
417.878723	-74.168747
418.551636	-74.196396
419.224548	-74.147873
419.897461	-75.511475
420.570374	-75.248482
421.243286	-74.456116
421.916199	-73.651688
422.589111	-73.308212
423.262024	-76.109955
423.934937	-74.429169
424.607849	-74.677513
425.280762	-76.017212
425.953674	-75.227974
426.626587	-75.159874
427.299500	-73.549629
427.972412	-75.582787
428.645325	-75.011887
429.318237	-76.552116
429.991150	-77.017387
430.664062	-73.983498
431.336975	-75.678024
432.009888	-75.301071
432.682800	-74.466782
433.355713	-75.351028
434.028625	-75.031860
434.701538	-75.454315
435.374451	-74.978882
436.047363	-76.509995
436.720276	-74.976006
437.393188	-77.367569
438.066101	-76.318787
438.739014	-74.865776
439.411926	-76.039444
440.084839	-78.038826
440.757751	-76.353302
441.430664	-76.722168
442.103577	-75.814140
442.776489	-76.592384
443.449402	-76.841240
444.122314	-77.172150
444.795227	-76.438133
445.468140	-76.420639
446.141052	-75.570862
446.813965	-76.394974
447.486877	-76.266594
448.159790	-76.885406
448.832703	-76.203964
449.505615	-76.972061
450.178528	-76.440765
450.851440	-75.274902
451.524353	-77.178207
452.197266	-77.205879
452.870178	-74.837685
453.543091	-74.888748
454.216003	-74.722687
454.888916	-76.055588
455.561829	-76.902588
456.234741	-74.387634
456.907654	-75.492035
457.580566	-76.140427
458.253479	-76.119316
458.926392	-76.898834
459.599304	-75.355522
460.272217	-76.504372
460.945129	-75.001564
461.618042	-75.637474
462.290955	-76.250488
462.963867	-76.621529
463.636780	-75.327248
464.309692	-76.450409
464.982605	-75.742645
465.655518	-76.230400
466.328430	-74.497879
467.001343	-76.100761
467.674255	-76.389030
468.347168	-76.594360
469.020081	-75.009163
469.692993	-74.478859
470.365906	-76.041435
471.038818	-75.527313
471.711731	-74.993652
472.384644	-74.212723
473.057556	-75.702141
473.730469	-73.313438
474.403381	-74.354309
475.076294	-74.496605
475.749207	-73.814224
476.422119	-73.699844
477.095032	-75.532509
477.767944	-74.163879
478.440857	-72.496651
479.113770	-74.972092
479.786682	-74.239273
480.459595	-73.306290
481.132507	-73.571167
481.805420	-74.525536
482.478333	-73.752831
483.151245	-74.710922
483.824158	-73.793007
484.497070	-71.581512
485.169983	-71.708000
485.842896	-72.426758
486.515808	-74.105415
487.188721	-72.005188
487.861633	-72.145714
488.534546	-70.976830
489.207458	-73.027344
489.880371	-71.916451
490.553284	-73.056137
491.226196	-72.856743
491.899109	-72.363319
492.572021	-72.541649
493.244934	-73.080360
493.917847	-75.986275
494.590759	-72.696205
495.263672	-72.306305
495.936584	-72.990250
496.609497	-71.578209
497.282410	-71.938919
497.955322	-74.217194
498.628235	-73.426552
499.301147	-72.748299
499.974060	-71.854362
500.646973	-72.234657
501.319885	-70.455383
501.992798	-71.707115
502.665710	-71.605194
503.338623	-71.904243
504.011536	-72.117142
504.684448	-71.944450
505.357361	-71.484650
506.030273	-70.991844
506.703186	-69.376434
507.376099	-71.408630
508.049011	-70.249199
508.721924	-70.234802
509.394836	-71.864296
510.067749	-70.563148
510.740662	-69.459885
511.413574	-70.121490
512.086487	-70.884666
512.759399	-70.827393
513.432312	-69.823448
514.105225	-68.941505
514.778137	-69.784256
515.451050	-69.309875
516.123962	-68.860962
516.796875	-69.679581
517.469788	-69.333603
518.142700	-70.755630
518.815613	-71.160049
519.488525	-70.610016
520.161438	-71.266884
520.834351	-70.691460
521.507263	-71.106224
522.180176	-70.439827
522.853088	-70.664078
523.526001	-72.156883
524.198914	-70.469009
524.871826	-71.288864
525.544739	-72.129921
526.217651	-70.594788
526.890564	-70.188103
527.563477	-70.262520
528.236389	-72.289520
528.909302	-72.628960
529.582214	-72.078545
530.255127	-71.590851
530.928040	-70.971107
531.600952	-73.868927
532.273865	-72.984924
532.946777	-72.589409
533.619690	-73.135132
534.292603	-74.269325
534.965515	-72.842087
535.638428	-74.647293
536.311340	-73.530151
536.984253	-72.008659
537.657166	-72.188263
538.330078	-71.710678
539.002991	-73.662354
539.675903	-74.001549
540.348816	-74.498299
541.021729	-73.524101
541.694641	-75.223991
542.367554	-74.029900
543.040466	-72.843964
543.713379	-75.298164
544.386292	-74.663017
545.059204	-73.619522
545.732117	-73.788887
546.405029	-73.527832
547.077942	-72.212143
547.750854	-75.661400
548.423767	-74.802742
549.096680	-75.271210
549.769592	-74.757584
550.442505	-73.810379
551.115417	-72.959984
551.788330	-74.270790
552.461243	-73.854301
553.134155	-75.253845
553.807068	-73.760101
554.479980	-73.750015
555.152893	-73.083763
555.825806	-73.226997
556.498718	-72.924095
557.171631	-72.926064
557.844543	-74.147591
558.517456	-77.801018
559.190369	-76.702034
559.863281	-75.041924
560.536194	-75.102592
561.209106	-75.918243
561.882019	-74.419037
562.554932	-75.428764
563.227844	-75.699982
563.900757	-75.003487
564.573669	-75.124886
565.246582	-76.403130
565.919495	-75.622314
566.592407	-76.109695
567.265320	-75.057358
567.938232	-74.639847
568.611145	-74.244843
569.284058	-74.812096
569.956970	-76.373970
570.629883	-75.696114
571.302795	-76.133484
571.975708	-76.333076
572.648621	-75.377617
573.321533	-75.045647
573.994446	-73.891083
574.667358	-75.519722
575.340271	-75.417999
576.013184	-76.631836
576.686096	-75.327370
577.359009	-75.570984
578.031921	-75.111198
578.704834	-78.135086
579.377747	-75.579857
580.050659	-74.367958
580.723572	-76.237015
581.396484	-74.530685
582.069397	-75.010628
582.742310	-75.252998
583.415222	-75.629074
584.088135	-76.594337
584.761047	-74.164108
585.433960	-74.621941
586.106873	-74.477249
586.779785	-74.133232
587.452698	-73.991470
588.125610	-75.647209
588.798523	-76.045242
589.471436	-75.800392
590.144348	-76.633041
590.817261	-76.060783
591.490173	-75.468102
592.163086	-75.644402
592.835999	-75.390617
593.508911	-74.870323
594.181824	-74.488235
594.854736	-73.477875
595.527649	-73.952240
596.200562	-74.817131
596.873474	-74.669090
597.546387	-75.453659
598.219299	-75.342010
598.892212	-77.140594
599.565125	-73.247421
600.238037	-74.599701
600.910950	-75.337051
601.583862	-74.955856
602.256775	-75.567696
602.929688	-72.546608
603.602600	-72.872139
604.275513	-74.706772
604.948425	-74.906677
605.621338	-73.390305
606.294250	-76.687019
606.967163	-74.902657
607.640076	-74.861580
608.312988	-73.304131
608.985901	-75.225876
609.658813	-73.398392
610.331726	-73.685860
611.004639	-73.901031
611.677551	-75.247887
612.350464	-74.573502
613.023376	-72.274551
613.696289	-75.526665
614.369202	-75.353333
615.042114	-74.371887
615.715027	-74.147766
616.387939	-74.435013
617.060852	-75.107170
617.733765	-75.015007
618.406677	-73.181229
619.079590	-73.728897
619.752502	-74.080460
620.425415	-75.056175
621.098328	-73.515144
621.771240	-73.626228
622.444153	-74.938583
623.117065	-73.044655
623.789978	-74.476776
624.462891	-74.294548
625.135803	-75.527161
625.808716	-73.811272
626.481628	-72.846138
627.154541	-72.678001
627.827454	-73.282860
628.500366	-73.842720
629.173279	-72.733391
629.846191	-73.195679
630.519104	-72.963867
631.192017	-72.340286
631.864929	-73.010315
632.537842	-72.137299
633.210754	-71.925941
633.883667	-71.442818
634.556580	-72.342941
635.229492	-70.719543
635.902405	-70.314514
636.575317	-72.679955
637.248230	-71.748238
637.921143	-70.995193
638.594055	-71.502464
639.266968	-71.813309
639.939880	-69.955429
640.612793	-71.247948
641.285706	-72.285141
641.958618	-70.982109
642.631531	-70.405579
643.304443	-69.544434
643.977356	-69.812103
644.650269	-68.793442
645.323181	-69.224648
645.996094	-69.898071
646.669006	-67.981010
647.341919	-68.880684
648.014832	-67.867714
648.687744	-68.389633
649.360657	-68.463486
650.033569	-69.413841
650.706482	-68.595299
651.379395	-66.002609
652.052307	-66.265411
652.725220	-66.874588
653.398132	-67.533936
654.071045	-66.582382
654.743958	-67.392990
655.416870	-65.795181
656.089783	-66.276871
656.762695	-65.628189
657.435608	-62.990726
658.108521	-63.759369
658.781433	-64.303513
659.454346	-63.061543
660.127258	-63.392490
660.800171	-62.704918
661.473083	-61.783344
662.145996	-62.017776
662.818909	-61.100430
663.491821	-60.151581
664.164734	-60.506287
664.837646	-62.374516
665.510559	-60.387856
666.183472	-58.657314
666.856384	-59.223347
667.529297	-57.696968
668.202209	-58.798946
668.875122	-57.595760
669.548035	-57.533558
670.220947	-58.875874
670.893860	-58.456944
671.566772	-58.846924
672.239685	-59.163708
672.912598	-59.784401
673.585510	-59.921871
674.258423	-59.038071
674.931335	-60.400230
675.604248	-58.778465
676.277161	-62.069618
676.950073	-61.208057
677.622986	-64.005692
678.295898	-61.669270
678.968811	-61.572426
679.641724	-61.818382
680.314636	-62.273399
680.987549	-63.404243
681.660461	-62.601242
682.333374	-64.367790
683.006287	-65.324203
683.679199	-63.335705
684.352112	-65.285461
685.025024	-66.096069
685.697937	-65.856163
686.370850	-65.871414
687.043762	-67.570618
687.716675	-67.282890
688.389587	-66.072365
689.062500	-68.513206
689.735413	-69.876350
690.408325	-66.149086
691.081238	-67.047913
691.754150	-66.217766
692.427063	-67.834343
693.099976	-68.682205
693.772888	-67.951302
694.445801	-68.862419
695.118713	-70.227974
695.791626	-68.640091
696.464539	-68.884636
697.137451	-69.553848
697.810364	-68.566971
698.483276	-68.766701
699.156189	-67.889091
699.829102	-68.317673
700.502014	-70.593353
701.174927	-69.630463
701.847839	-68.655510
702.520752	-71.127243
703.193665	-70.617180
703.866577	-69.135712
704.539490	-68.574768
705.212402	-72.466789
705.885315	-70.334099
706.558228	-70.077065
707.231140	-71.213470
707.904053	-70.615738
708.576965	-70.835449
709.249878	-69.617149
709.922791	-71.142380
710.595703	-70.985458
711.268616	-70.516144
711.941528	-70.383614
712.614441	-73.035492
713.287354	-71.404762
713.960266	-72.440216
714.633179	-71.333633
715.306091	-70.876274
715.979004	-72.366646
716.651917	-70.563980
717.324829	-71.283737
717.997742	-71.695717
718.670654	-71.744713
719.343567	-72.381470
720.016479	-70.716431
720.689392	-72.521729
721.362305	-71.609909
722.035217	-71.501877
722.708130	-72.353218
723.381042	-71.469177
724.053955	-72.430847
724.726868	-73.178429
725.399780	-72.173508
726.072693	-71.239189
726.745605	-72.745613
727.418518	-70.538254
728.091431	-71.846191
728.764343	-70.832573
729.437256	-71.007431
730.110168	-70.813164
730.783081	-71.596512
731.455994	-72.761909
732.128906	-70.900795
732.801819	-70.456879
733.474731	-69.634216
734.147644	-71.464027
734.820557	-70.547676
735.493469	-69.652435
736.166382	-71.142822
736.839294	-71.190735
737.512207	-71.839050
738.185120	-70.201019
738.858032	-70.629158
739.530945	-70.683601
740.203857	-71.319809
740.876770	-70.441696
741.549683	-70.755211
742.222595	-71.435440
742.895508	-69.576118
743.568420	-69.454918
744.241333	-69.592384
744.914246	-71.189697
745.587158	-70.604958
746.260071	-69.244896
746.932983	-70.520378
747.605896	-69.165138
748.278809	-67.919121
748.951721	-70.241661
749.624634	-69.015793
750.297546	-69.685211
750.970459	-68.695007
751.643372	-66.763420
752.316284	-69.097900
752.989197	-70.225739
753.662109	-68.681175
754.335022	-67.713058
755.007935	-67.926300
755.680847	-68.167847
756.353760	-68.404640
757.026672	-67.990616
757.699585	-67.698997
758.372498	-67.543900
759.045410	-66.571281
759.718323	-67.675690
760.391235	-66.694939
761.064148	-65.538490
761.737061	-66.833672
762.409973	-65.999687
763.082886	-66.282745
763.755798	-64.119858
764.428711	-65.520622
765.101624	-64.978775
765.774536	-65.091995
766.447449	-63.168957
767.120361	-63.818150
767.793274	-64.099770
768.466187	-63.335407
769.139099	-63.665787
769.812012	-63.210091
770.484924	-64.001244
771.157837	-62.834709
771.830750	-61.919090
772.503662	-65.341278
773.176575	-61.908691
773.849487	-62.665928
774.522400	-61.005833
775.195312	-61.694241
775.868225	-60.574207
776.541138	-60.285217
777.214050	-58.949467
777.886963	-59.257118
778.559875	-58.604042
779.232788	-60.363815
779.905701	-58.207890
780.578613	-58.508171
781.251526	-59.526955
781.924438	-56.716473
782.597351	-58.279408
783.270264	-55.273308
783.943176	-55.912472
784.616089	-56.891148
785.289001	-56.084778
785.961914	-55.436905
786.634827	-57.674442
787.307739	-56.868996
787.980652	-56.263317
788.653564	-56.379608
789.326477	-56.910629
789.999390	-56.485268
790.672302	-55.893646
791.345215	-59.186337
792.018127	-57.674976
792.691040	-56.961742
793.363953	-58.063869
794.036865	-58.782295
794.709778	-59.439728
795.382690	-58.314327
796.055603	-59.178814
796.728516	-60.497791
797.401428	-60.111198
798.074341	-60.617027
798.747253	-62.026962
799.420166	-61.302090
800.093079	-60.710655
800.765991	-62.451477
801.438904	-63.121181
802.111816	-62.517117
802.784729	-61.125275
803.457642	-62.105610
804.130554	-62.452576
804.803467	-64.669205
805.476379	-64.298279
806.149292	-64.670624
806.822205	-64.843285
807.495117	-64.402649
808.168030	-64.575623
808.840942	-65.500305
809.513855	-64.186859
810.186768	-65.007065
810.859680	-66.038727
811.532593	-66.328644
812.205505	-65.984001
812.878418	-65.589180
813.551331	-66.640373
814.224243	-65.241638
814.897156	-66.081680
815.570068	-66.640213
816.242981	-66.979851
816.915894	-67.957573
817.588806	-65.171745
818.261719	-67.957497
818.934631	-68.091949
819.607544	-67.733421
820.280457	-68.736389
820.953369	-67.880005
821.626282	-65.893593
822.299194	-66.903519
822.972107	-67.881050
823.645020	-67.989273
824.317932	-67.963211
824.990845	-68.970116
825.663757	-67.940048
826.336670	-67.239159
827.009583	-67.354767
827.682495	-68.097923
828.355408	-67.824707
829.028320	-69.282051
829.701233	-68.749146
830.374146	-67.861504
831.047058	-69.536079
831.719971	-69.082748
832.392883	-69.337784
833.065796	-69.773834
833.738708	-70.042664
834.411621	-69.233406
835.084534	-69.547943
835.757446	-69.777679
836.430359	-68.832802
837.103271	-68.099213
837.776184	-69.754494
838.449097	-71.087021
839.122009	-70.060333
839.794922	-70.481140
840.467834	-68.973930
841.140747	-68.393578
841.813660	-70.638229
842.486572	-70.107994
843.159485	-69.824425
843.832397	-68.991661
844.505310	-68.647736
845.178223	-71.850533
845.851135	-69.049858
846.524048	-69.863579
847.196960	-69.019432
847.869873	-69.421097
848.542786	-70.767929
849.215698	-69.834053
849.888611	-69.072113
850.561523	-69.284264
851.234436	-69.878006
851.907349	-69.598640
852.580261	-69.191544
853.253174	-71.511299
853.926086	-69.812271
