Frequency (Hz)	Level (dB)
2207.153320	-48.374046
2217.919922	-48.306740
2228.686523	-47.819504
2239.453125	-47.595543
2250.219727	-47.988384
2260.986328	-48.598297
2271.752930	-48.655712
2282.519531	-48.983150
2293.286133	-49.062771
2304.052734	-49.523487
2314.819336	-50.335781
2325.585938	-50.619717
2336.352539	-50.859909
2347.119141	-51.371311
2357.885742	-51.794693
2368.652344	-51.961079
2379.418945	-51.951244
2390.185547	-52.416420
2400.952148	-52.185745
2411.718750	-52.449577
2422.485352	-52.487381
2433.251953	-52.527809
2444.018555	-51.994652
2454.785156	-52.321419
2465.551758	-51.844231
2476.318359	-51.481915
2487.084961	-51.475086
2497.851562	-51.076366
2508.618164	-51.226349
2519.384766	-50.603718
2530.151367	-50.744095
2540.917969	-50.438110
2551.684570	-50.517872
2562.451172	-50.980576
2573.217773	-50.938091
2583.984375	-51.282780
2594.750977	-51.874207
2605.517578	-52.365891
2616.284180	-52.445835
2627.050781	-52.956333
2637.817383	-53.108330
2648.583984	-53.491508
2659.350586	-53.331970
2670.117188	-53.250698
2680.883789	-54.118176
2691.650391	-53.684982
2702.416992	-53.644966
2713.183594	-54.013432
2723.950195	-53.746403
2734.716797	-53.720749
2745.483398	-53.110332
2756.250000	-53.018471
2767.016602	-52.680943
2777.783203	-52.584435
2788.549805	-51.971622
2799.316406	-51.629059
2810.083008	-51.019272
2820.849609	-50.612022
2831.616211	-50.232895
2842.382812	-50.407280
2853.149414	-50.399025
2863.916016	-51.289440
2874.682617	-51.404835
2885.449219	-51.929447
2896.215820	-52.552975
2906.982422	-52.937592
2917.749023	-53.430103
2928.515625	-54.129162
2939.282227	-54.061153
2950.048828	-54.620224
2960.815430	-54.932724
2971.582031	-55.025475
2982.348633	-55.034344
2993.115234	-54.937767
3003.881836	-55.125889
3014.648438	-54.934845
3025.415039	-54.770378
3036.181641	-54.338623
3046.948242	-53.765594
3057.714844	-53.480152
3068.481445	-52.892860
3079.248047	-52.271076
3090.014648	-51.729488
3100.781250	-51.035862
3111.547852	-50.367069
3122.314453	-50.665485
3133.081055	-50.955715
3143.847656	-51.696468
3154.614258	-52.328777
3165.380859	-52.711910
3176.147461	-53.530392
3186.914062	-53.936096
3197.680664	-54.455276
3208.447266	-55.499531
3219.213867	-55.631821
3229.980469	-56.036953
3240.747070	-56.392090
3251.513672	-56.028252
3262.280273	-56.297859
3273.046875	-56.144691
3283.813477	-56.356541
3294.580078	-56.136761
3305.346680	-55.385418
3316.113281	-55.603210
3326.879883	-55.095428
3337.646484	-54.343296
3348.413086	-53.865887
3359.179688	-52.997307
3369.946289	-52.429451
3380.712891	-51.218887
3391.479492	-50.859882
3402.246094	-50.607433
3413.012695	-50.807953
3423.779297	-51.572708
3434.545898	-52.501148
