Frequency (Hz)	Level (dB)
2939.282227	-44.546013
2950.048828	-44.818859
2960.815430	-44.648788
2971.582031	-44.786297
2982.348633	-44.449932
2993.115234	-43.775650
3003.881836	-43.263752
3014.648438	-42.324928
3025.415039	-40.632057
3036.181641	-39.910820
3046.948242	-38.143471
3057.714844	-36.400623
3068.481445	-34.947269
3079.248047	-35.406803
3090.014648	-37.267281
3100.781250	-38.904842
3111.547852	-40.152771
3122.314453	-41.238586
3133.081055	-42.157703
3143.847656	-42.968029
3154.614258	-43.743885
3165.380859	-43.663799
3176.147461	-43.680332
3186.914062	-43.772823
3197.680664	-43.426281
3208.447266	-43.089561
3219.213867	-42.538418
3229.980469	-41.571644
3240.747070	-40.457008
3251.513672	-39.294369
3262.280273	-37.298779
3273.046875	-35.944935
3283.813477	-35.004795
3294.580078	-34.878426
3305.346680	-35.999866
3316.113281	-37.771824
3326.879883	-39.032700
3337.646484	-39.800697
3348.413086	-40.543484
3359.179688	-41.418110
3369.946289	-41.980774
3380.712891	-42.109615
3391.479492	-42.737171
3402.246094	-42.266243
3413.012695	-41.676563
3423.779297	-41.262871
3434.545898	-40.775703
3445.312500	-39.894985
3456.079102	-38.903465
3466.845703	-37.672665
3477.612305	-36.660160
3488.378906	-34.826160
3499.145508	-33.889503
3509.912109	-33.859737
3520.678711	-34.847401
3531.445312	-36.286732
3542.211914	-37.342163
3552.978516	-38.642151
3563.745117	-39.557995
3574.511719	-40.198551
3585.278320	-40.829525
3596.044922	-41.056377
3606.811523	-41.117367
3617.578125	-41.581993
3628.344727	-40.966080
3639.111328	-40.719559
3649.877930	-40.134541
3660.644531	-39.192814
3671.411133	-38.450577
3682.177734	-37.048779
3692.944336	-36.063477
3703.710938	-34.849892
3714.477539	-34.058372
3725.244141	-33.449280
3736.010742	-34.222488
3746.777344	-35.831825
3757.543945	-36.930069
3768.310547	-38.439404
3779.077148	-38.915512
3789.843750	-40.202576
3800.610352	-41.036171
3811.376953	-41.149799
3822.143555	-41.964340
3832.910156	-42.117188
3843.676758	-41.914776
3854.443359	-41.720638
3865.209961	-41.309593
3875.976562	-40.623306
3886.743164	-40.139828
3897.509766	-39.110603
3908.276367	-38.230698
3919.042969	-36.842098
3929.809570	-35.629314
3940.576172	-35.388290
3951.342773	-35.758026
3962.109375	-37.401886
3972.875977	-38.707119
3983.642578	-39.672035
3994.409180	-41.099133
4005.175781	-42.135029
4015.942383	-43.432041
4026.708984	-43.967743
4037.475586	-44.200191
4048.242188	-44.642174
4059.008789	-44.395523
4069.775391	-44.196514
4080.541992	-44.172169
4091.308594	-43.708828
4102.075195	-42.877590
4112.841797	-42.138317
4123.608398	-41.264076
4134.375000	-40.181034
4145.141602	-38.823933
4155.908203	-38.696346
4166.674805	-38.613823
4177.441406	-39.989986
4188.208008	-41.422527
4198.974609	-42.756981
4209.741211	-43.851635
4220.507812	-45.153549
4231.274414	-46.662022
4242.041016	-46.976688
4252.807617	-47.236145
4263.574219	-48.192287
4274.340820	-48.029060
4285.107422	-48.224216
4295.874023	-47.876884
4306.640625	-47.718327
4317.407227	-47.272499
4328.173828	-46.353764
4338.940430	-45.174358
4349.707031	-44.645878
4360.473633	-43.927391
4371.240234	-43.485275
4382.006836	-43.755264
4392.773438	-44.719505
4403.540039	-46.716190
4414.306641	-47.967865
4425.073242	-49.005062
4435.839844	-50.498043
4446.606445	-51.027607
4457.373047	-51.475388
4468.139648	-52.462185
4478.906250	-52.478062
4489.672852	-53.009415
4500.439453	-53.211170
4511.206055	-53.115887
4521.972656	-53.064949
4532.739258	-52.517387
4543.505859	-52.082527
4554.272461	-51.648724
4565.039062	-51.381084
4575.805664	-50.351315
4586.572266	-50.204742
4597.338867	-51.294720
4608.105469	-52.180538
4618.872070	-53.236980
4629.638672	-54.550411
4640.405273	-55.315342
4651.171875	-56.553650
4661.938477	-56.526859
4672.705078	-57.469051
4683.471680	-58.191120
4694.238281	-58.477261
4705.004883	-58.737072
4715.771484	-59.068550
4726.538086	-58.744003
4737.304688	-59.128601
4748.071289	-58.996929
4758.837891	-58.772346
4769.604492	-58.692814
4780.371094	-58.580517
4791.137695	-58.497169
4801.904297	-58.325844
4812.670898	-58.451443
4823.437500	-59.061863
4834.204102	-59.460976
4844.970703	-59.528111
4855.737305	-59.789978
4866.503906	-60.006218
4877.270508	-60.121639
4888.037109	-60.287468
4898.803711	-60.968800
4909.570312	-61.251663
4920.336914	-60.901829
4931.103516	-60.534248
4941.870117	-61.087006
4952.636719	-61.278038
4963.403320	-61.009171
4974.169922	-60.524509
4984.936523	-60.495014
4995.703125	-60.406559
5006.469727	-60.160999
5017.236328	-59.888927
5028.002930	-60.401920
5038.769531	-60.098324
5049.536133	-60.096336
5060.302734	-60.068962
5071.069336	-60.639584
5081.835938	-60.537327
5092.602539	-60.823357
5103.369141	-60.756325
5114.135742	-60.952560
5124.902344	-60.783596
5135.668945	-61.291126
5146.435547	-61.075745
5157.202148	-61.185814
5167.968750	-61.505421
5178.735352	-61.447895
5189.501953	-61.304581
5200.268555	-61.248386
5211.035156	-61.786144
5221.801758	-62.012390
