Frequency (Hz)	Level (dB)
314.250183	-75.363281
314.923096	-74.907341
315.596008	-75.066910
316.268921	-74.043030
316.941833	-75.660919
317.614746	-74.917641
318.287659	-74.972054
318.960571	-74.769592
319.633484	-74.292755
320.306396	-74.712914
320.979309	-74.394424
321.652222	-73.911049
322.325134	-74.241119
322.998047	-73.897446
323.670959	-75.157539
324.343872	-75.382561
325.016785	-75.994560
325.689697	-76.752548
326.362610	-76.529312
327.035522	-75.190613
327.708435	-76.865555
328.381348	-77.369347
329.054260	-76.204727
329.727173	-76.752472
330.400085	-75.674843
331.072998	-75.415779
331.745911	-75.095352
332.418823	-74.914825
333.091736	-76.268234
333.764648	-75.528503
334.437561	-75.248283
335.110474	-77.959831
335.783386	-75.449776
336.456299	-75.385986
337.129211	-74.570427
337.802124	-75.233795
338.475037	-76.021111
339.147949	-76.303139
339.820862	-75.189049
340.493774	-75.823181
341.166687	-76.465996
341.839600	-77.435509
342.512512	-74.919479
343.185425	-75.472816
343.858337	-77.015404
344.531250	-74.890244
345.204163	-76.280579
345.877075	-76.893181
346.549988	-75.762619
347.222900	-75.894501
347.895813	-76.675934
348.568726	-75.663528
349.241638	-74.338867
349.914551	-75.552917
350.587463	-77.061630
351.260376	-75.128998
351.933289	-73.969353
352.606201	-74.806381
353.279114	-75.451477
353.952026	-76.853394
354.624939	-75.987923
355.297852	-75.496170
355.970764	-75.760330
356.643677	-76.520905
357.316589	-75.630859
357.989502	-76.875679
358.662415	-76.362000
359.335327	-76.166031
360.008240	-74.905563
360.681152	-75.943527
361.354065	-76.962769
362.026978	-75.358017
362.699890	-75.436615
363.372803	-75.677414
364.045715	-76.883934
364.718628	-76.740013
365.391541	-75.863243
366.064453	-75.704071
366.737366	-75.624962
367.410278	-76.406403
368.083191	-76.008736
368.756104	-76.065674
369.429016	-75.943207
370.101929	-74.539993
370.774841	-76.099136
371.447754	-76.520615
372.120667	-76.243263
372.793579	-76.092941
373.466492	-76.036522
374.139404	-76.546883
374.812317	-75.235573
375.485229	-76.030685
376.158142	-77.113319
376.831055	-76.157639
377.503967	-76.872009
378.176880	-75.287323
378.849792	-76.360863
379.522705	-75.736511
380.195618	-74.409843
380.868530	-75.107758
381.541443	-74.812752
382.214355	-75.292465
382.887268	-76.143463
383.560181	-76.238960
384.233093	-74.826584
384.906006	-77.354889
385.578918	-76.484123
386.251831	-76.515831
386.924744	-76.345520
387.597656	-75.892380
388.270569	-76.522606
388.943481	-75.044411
389.616394	-76.481354
390.289307	-75.157066
390.962219	-76.217453
391.635132	-76.857590
392.308044	-75.580444
392.980957	-75.838524
393.653870	-76.298012
394.326782	-75.433098
394.999695	-76.777870
395.672607	-75.471886
396.345520	-75.901756
397.018433	-74.589684
397.691345	-75.295273
398.364258	-74.744637
399.037170	-75.663231
399.710083	-75.976372
400.382996	-74.553856
401.055908	-74.809097
401.728821	-74.748985
402.401733	-74.888466
403.074646	-74.245941
403.747559	-74.830124
404.420471	-74.729301
405.093384	-74.939011
405.766296	-74.648804
406.439209	-75.243141
407.112122	-74.721680
407.785034	-75.275597
408.457947	-74.997040
409.130859	-74.502541
409.803772	-75.096710
410.476685	-77.023048
411.149597	-74.902351
411.822510	-74.728714
412.495422	-74.726555
413.168335	-74.811241
413.841248	-76.120880
414.514160	-75.736893
415.187073	-75.848396
415.859985	-74.977821
416.532898	-74.657349
417.205811	-73.476784
417.878723	-74.967163
418.551636	-75.006462
419.224548	-74.619637
