Frequency (Hz)	Level (dB)
827.009583	-64.056641
827.682495	-64.693787
828.355408	-64.270477
829.028320	-65.734421
829.701233	-65.267029
830.374146	-64.226791
831.047058	-65.826820
831.719971	-65.460861
832.392883	-65.438408
833.065796	-65.854385
833.738708	-66.259750
834.411621	-65.114708
835.084534	-65.512276
835.757446	-65.983261
836.430359	-65.120934
837.103271	-64.214134
837.776184	-65.899384
838.449097	-67.175591
839.122009	-66.110069
839.794922	-66.370560
840.467834	-65.058441
841.140747	-64.358070
841.813660	-66.579590
842.486572	-66.098450
843.159485	-65.871147
843.832397	-65.079010
844.505310	-64.641739
845.178223	-67.738541
845.851135	-65.177734
846.524048	-65.789940
847.196960	-64.987389
847.869873	-65.494591
848.542786	-67.049835
849.215698	-65.993942
849.888611	-65.259727
850.561523	-65.428665
851.234436	-65.995262
851.907349	-65.867935
