Frequency (Hz)	Level (dB)
644.650269	-75.745857
645.323181	-76.130318
645.996094	-76.926254
646.669006	-75.021629
647.341919	-75.902313
648.014832	-74.946968
648.687744	-75.429855
649.360657	-75.554169
650.033569	-76.423523
650.706482	-75.729958
651.379395	-73.148430
652.052307	-73.324295
652.725220	-73.916489
653.398132	-74.601097
654.071045	-73.614136
654.743958	-74.430641
655.416870	-72.825638
656.089783	-73.324562
656.762695	-72.726616
657.435608	-69.979195
658.108521	-70.782722
658.781433	-71.290215
659.454346	-70.018616
660.127258	-70.394905
660.800171	-69.746140
661.473083	-68.814934
662.145996	-69.059052
662.818909	-68.108643
663.491821	-67.165451
664.164734	-67.507607
664.837646	-69.402039
665.510559	-67.400124
666.183472	-65.777176
666.856384	-66.309502
667.529297	-64.740784
668.202209	-65.915413
668.875122	-64.668350
669.548035	-64.597931
670.220947	-65.984558
670.893860	-65.579453
671.566772	-65.993721
672.239685	-66.227127
672.912598	-66.843330
673.585510	-67.034813
674.258423	-66.202293
674.931335	-67.565498
675.604248	-65.963142
676.277161	-69.235924
676.950073	-68.341202
677.622986	-71.202751
678.295898	-68.821075
678.968811	-68.748978
679.641724	-68.915520
680.314636	-69.404190
680.987549	-70.615456
681.660461	-69.781372
682.333374	-71.478546
683.006287	-72.428307
683.679199	-70.490997
684.352112	-72.377144
685.025024	-73.188210
685.697937	-72.957512
686.370850	-72.976425
687.043762	-74.597427
687.716675	-74.342354
688.389587	-73.238098
689.062500	-75.628052
689.735413	-77.122513
690.408325	-73.375145
691.081238	-74.197418
691.754150	-73.430351
692.427063	-74.945679
693.099976	-75.800911
693.772888	-74.974831
694.445801	-76.175865
695.118713	-77.320236
695.791626	-75.778534
696.464539	-75.957199
697.137451	-76.573540
697.810364	-75.772919
698.483276	-75.930473
699.156189	-74.927834
699.829102	-75.401382
700.502014	-77.803879
701.174927	-76.782677
701.847839	-75.752342
702.520752	-78.425850
703.193665	-77.778954
703.866577	-76.384178
704.539490	-75.532204
705.212402	-79.492332
705.885315	-77.413788
706.558228	-77.087120
707.231140	-78.363373
707.904053	-77.817329
708.576965	-78.044434
709.249878	-76.649681
709.922791	-78.202675
710.595703	-78.138344
711.268616	-77.570679
711.941528	-77.508591
712.614441	-79.934135
713.287354	-78.469040
713.960266	-79.437447
714.633179	-78.532982
715.306091	-77.837341
715.979004	-79.391586
716.651917	-77.754471
717.324829	-78.426895
717.997742	-78.819305
718.670654	-78.625107
719.343567	-79.353622
720.016479	-77.925667
720.689392	-79.481682
721.362305	-78.690712
722.035217	-78.489792
722.708130	-79.309875
723.381042	-78.615150
724.053955	-79.457779
724.726868	-80.329620
725.399780	-79.321312
726.072693	-78.167793
726.745605	-79.856842
727.418518	-77.740334
728.091431	-78.993538
728.764343	-77.894020
729.437256	-77.997505
730.110168	-77.903099
730.783081	-78.960419
731.455994	-79.707550
732.128906	-77.939865
732.801819	-77.434494
733.474731	-76.576836
734.147644	-78.355408
734.820557	-77.615486
735.493469	-76.665894
736.166382	-78.314880
736.839294	-78.235268
737.512207	-78.892776
738.185120	-77.283936
738.858032	-77.687492
739.530945	-77.786919
740.203857	-78.304794
740.876770	-77.554436
741.549683	-77.915276
742.222595	-78.388176
742.895508	-76.642517
743.568420	-76.426872
744.241333	-76.815086
744.914246	-78.315514
745.587158	-77.711784
746.260071	-76.202980
746.932983	-77.691093
747.605896	-76.184875
748.278809	-74.966797
748.951721	-77.342079
749.624634	-76.173523
750.297546	-76.966888
750.970459	-75.915596
751.643372	-73.857666
752.316284	-76.113800
752.989197	-77.140335
753.662109	-75.733627
754.335022	-74.740067
755.007935	-75.052559
755.680847	-75.259415
756.353760	-75.374413
757.026672	-75.103752
757.699585	-74.782593
758.372498	-74.688698
759.045410	-73.679382
759.718323	-74.690605
760.391235	-73.823128
761.064148	-72.606171
761.737061	-73.930077
762.409973	-73.062805
763.082886	-73.302460
763.755798	-71.196342
764.428711	-72.603363
765.101624	-71.963707
765.774536	-72.140236
766.447449	-70.267517
767.120361	-70.919212
767.793274	-71.197952
768.466187	-70.393021
769.139099	-70.713455
769.812012	-70.225792
770.484924	-71.122856
771.157837	-69.878067
771.830750	-68.944283
772.503662	-72.454552
773.176575	-69.013786
773.849487	-69.757874
774.522400	-68.027931
775.195312	-68.770950
775.868225	-67.550446
776.541138	-67.344971
777.214050	-66.088921
777.886963	-66.385773
778.559875	-65.668861
779.232788	-67.404465
779.905701	-65.302010
780.578613	-65.553627
781.251526	-66.621231
781.924438	-63.810616
782.597351	-65.351898
783.270264	-62.344990
783.943176	-62.999084
784.616089	-64.039543
785.289001	-63.184036
785.961914	-62.534252
786.634827	-64.841911
787.307739	-64.006660
787.980652	-63.386238
788.653564	-63.521717
789.326477	-63.999386
789.999390	-63.584965
790.672302	-63.018406
791.345215	-66.358597
792.018127	-64.793617
