Frequency (Hz)	Level (dB)
2939.282227	-35.767990
2950.048828	-37.627579
2960.815430	-38.014805
2971.582031	-38.061321
2982.348633	-36.425537
2993.115234	-34.251934
3003.881836	-33.612564
3014.648438	-33.068329
3025.415039	-32.395004
3036.181641	-33.178707
3046.948242	-33.099392
3057.714844	-33.634415
3068.481445	-32.569195
3079.248047	-33.398338
3090.014648	-33.872028
3100.781250	-34.001621
3111.547852	-34.679214
3122.314453	-35.000408
3133.081055	-36.601009
3143.847656	-36.979580
3154.614258	-35.928699
3165.380859	-34.367725
3176.147461	-33.508526
3186.914062	-33.158092
3197.680664	-33.058704
3208.447266	-32.986744
3219.213867	-33.213444
3229.980469	-33.284008
3240.747070	-33.443115
3251.513672	-33.629215
3262.280273	-32.918453
3273.046875	-33.088135
3283.813477	-34.050457
3294.580078	-33.538033
3305.346680	-34.164898
3316.113281	-34.967144
3326.879883	-34.574558
3337.646484	-33.270252
3348.413086	-32.981220
3359.179688	-32.066696
3369.946289	-31.930307
3380.712891	-31.335459
3391.479492	-31.542419
3402.246094	-31.055058
3413.012695	-31.009008
3423.779297	-31.031931
3434.545898	-31.294115
3445.312500	-31.629847
3456.079102	-31.831863
3466.845703	-31.501711
3477.612305	-32.028152
3488.378906	-32.801231
3499.145508	-33.666161
3509.912109	-32.577934
3520.678711	-31.942112
3531.445312	-31.220797
3542.211914	-31.033501
3552.978516	-31.438555
3563.745117	-31.205154
3574.511719	-31.065474
3585.278320	-31.272276
3596.044922	-30.993137
3606.811523	-31.217449
3617.578125	-31.894909
3628.344727	-31.360455
3639.111328	-31.703363
3649.877930	-31.939871
3660.644531	-31.975092
3671.411133	-33.136520
3682.177734	-33.230980
3692.944336	-33.341087
3703.710938	-33.348068
3714.477539	-33.594986
3725.244141	-33.177807
3736.010742	-32.967304
3746.777344	-33.192875
3757.543945	-33.006699
3768.310547	-33.326252
3779.077148	-33.471725
3789.843750	-33.710800
3800.610352	-33.612015
3811.376953	-34.132198
3822.143555	-34.727226
3832.910156	-34.592857
3843.676758	-34.711220
3854.443359	-35.423687
3865.209961	-35.612362
3875.976562	-35.588879
3886.743164	-35.786438
3897.509766	-35.827991
3908.276367	-36.271538
3919.042969	-36.385807
3929.809570	-36.461079
3940.576172	-37.101776
3951.342773	-36.532532
3962.109375	-37.150131
3972.875977	-37.313797
3983.642578	-37.439484
3994.409180	-37.627171
4005.175781	-37.754688
4015.942383	-38.112839
4026.708984	-37.888599
4037.475586	-37.998310
4048.242188	-37.970871
4059.008789	-37.641720
4069.775391	-37.862053
4080.541992	-37.920990
4091.308594	-38.438633
4102.075195	-38.219009
4112.841797	-38.066566
4123.608398	-38.506298
4134.375000	-39.187668
4145.141602	-38.916687
4155.908203	-39.327614
4166.674805	-38.841087
4177.441406	-38.787178
4188.208008	-39.368198
4198.974609	-39.272762
4209.741211	-39.017998
4220.507812	-39.473705
4231.274414	-40.642021
4242.041016	-41.512325
4252.807617	-41.314354
4263.574219	-41.529987
4274.340820	-41.896748
4285.107422	-42.475578
4295.874023	-42.159336
4306.640625	-42.532139
4317.407227	-42.776333
4328.173828	-42.751274
4338.940430	-42.804562
4349.707031	-43.505093
4360.473633	-43.869286
4371.240234	-43.603035
4382.006836	-43.335987
4392.773438	-44.138111
4403.540039	-44.851826
4414.306641	-45.180241
4425.073242	-45.467854
4435.839844	-45.722046
4446.606445	-46.148834
4457.373047	-46.190113
4468.139648	-46.848862
4478.906250	-46.981552
4489.672852	-47.115368
4500.439453	-47.525478
4511.206055	-47.951477
4521.972656	-48.488445
4532.739258	-48.462761
4543.505859	-48.787830
4554.272461	-48.966702
4565.039062	-49.592167
4575.805664	-48.764778
4586.572266	-49.406017
4597.338867	-49.944160
4608.105469	-50.670006
4618.872070	-51.288956
4629.638672	-52.033905
4640.405273	-51.885590
4651.171875	-52.497314
4661.938477	-52.780762
4672.705078	-53.395164
4683.471680	-53.766834
4694.238281	-54.133118
4705.004883	-54.526821
4715.771484	-55.265762
4726.538086	-55.231369
4737.304688	-55.816887
4748.071289	-55.654682
4758.837891	-55.240978
4769.604492	-55.935627
4780.371094	-56.695419
4791.137695	-57.900612
4801.904297	-58.404167
4812.670898	-58.809116
4823.437500	-59.445827
4834.204102	-60.093613
4844.970703	-60.163998
4855.737305	-60.758034
4866.503906	-61.478073
4877.270508	-61.976276
4888.037109	-62.142494
4898.803711	-62.383911
4909.570312	-62.598911
4920.336914	-62.616943
4931.103516	-63.149788
4941.870117	-63.264515
4952.636719	-63.558872
4963.403320	-63.896347
4974.169922	-64.068413
4984.936523	-64.695023
4995.703125	-64.882835
5006.469727	-64.989563
5017.236328	-65.031197
5028.002930	-65.215263
5038.769531	-65.389427
5049.536133	-65.515083
5060.302734	-65.594131
5071.069336	-65.553177
5081.835938	-65.710518
5092.602539	-65.750999
5103.369141	-65.768631
5114.135742	-65.788544
5124.902344	-65.868706
5135.668945	-65.920593
5146.435547	-65.957382
5157.202148	-66.021179
5167.968750	-66.042030
5178.735352	-66.078232
5189.501953	-66.104210
5200.268555	-66.131081
5211.035156	-66.147682
5221.801758	-66.161171
5232.568359	-66.192833
5243.334961	-66.220016
5254.101562	-66.254814
5264.868164	-66.255066
5275.634766	-66.274117
5286.401367	-66.295746
5297.167969	-66.312553
5307.934570	-66.329498
5318.701172	-66.345818
5329.467773	-66.358475
5340.234375	-66.370644
5351.000977	-66.384369
5361.767578	-66.395599
5372.534180	-66.407097
5383.300781	-66.417030
5394.067383	-66.426178
5404.833984	-66.434593
5415.600586	-66.442177
5426.367188	-66.448959
5437.133789	-66.454918
5447.900391	-66.460083
5458.666992	-66.464439
5469.433594	-66.468010
5480.200195	-66.470779
5490.966797	-66.472755
5501.733398	-66.473946
